batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
13,CrackIVF,16,192,16,100,100,10,42,99999,8112.6125879527535,35.99531899089925,1.4988659822847694,34.49645300861448,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.4883700059726834,1,1.0,0.91875,0.8475,25600000
14,CrackIVF,16,208,16,100,100,10,42,99999,8147.835505951662,35.22291799890809,1.5153299900703132,33.707588008837774,0.0,0.0003360037226229906,0.0,0.0,0.0,0.0,1.5048659988678992,1,0.9375,0.9375,0.8825,25600000
15,CrackIVF,16,224,16,100,100,10,42,99999,8183.177319966489,35.34181401482783,1.490546012064442,33.85126800276339,0.0,0.00036798883229494095,0.0,0.0,0.0,0.0,1.4800339995417744,1,0.9375,0.9,0.850625,25600000
16,CrackIVF,16,240,16,100,100,10,42,99999,8217.12212395505,33.944803988561034,2.8563709929585457,31.08843299560249,0.0,0.0003680179361253977,0.0,0.0,0.0,0.0,2.8470910037867725,1,1.0,0.975,0.959375,25600000
17,CrackIVF,16,256,16,100,100,10,42,99999,8250.653934956063,33.5318110010121,1.5361130062956363,31.995697994716465,0.0,0.00036798883229494095,0.0,0.0,0.0,0.0,1.524017017800361,1,1.0,0.9625,0.940625,25600000
18,CrackIVF,16,272,16,100,100,10,42,99999,8285.884899960365,35.23096500430256,1.501793012721464,33.7291719915811,0.0,0.0003360037226229906,0.0,0.0,0.0,0.0,1.4915850188117474,1,0.9375,0.95625,0.905625,25600000
19,CrackIVF,16,288,16,100,100,10,42,99999,8322.107930958737,36.22303099837154,3.3773960021790117,32.84563499619253,0.0,0.00044802436605095863,0.0,0.0,0.0,0.0,3.3674279984552413,1,0.9375,0.90625,0.895625,25600000
20,CrackIVF,16,304,16,100,100,10,42,99999,8358.826001960551,36.71807100181468,3.417940024519339,33.30013097729534,0.0,0.00046400236897170544,0.0,0.0,0.0,0.0,3.408532007597387,1,0.8125,0.8625,0.86625,25600000
21,CrackIVF,16,320,16,100,100,10,42,99999,8393.594294961076,34.768293000524864,1.500290003605187,33.26800299691968,0.0,0.00041601015254855156,0.0,0.0,0.0,0.0,1.4900820096954703,1,0.9375,0.95625,0.915625,25600000
22,CrackIVF,16,336,16,100,100,10,42,99999,8429.879501956748,36.285206995671615,1.5195379965007305,34.765668999170884,0.0,0.00043198815546929836,0.0,0.0,0.0,0.0,1.5084180049598217,1,1.0,0.975,0.95375,25600000
23,CrackIVF,16,352,16,100,100,10,42,99999,8462.193712970475,32.31421101372689,1.5073300164658576,30.806880997261032,0.0,0.00041601015254855156,0.0,0.0,0.0,0.0,1.4974579971749336,1,1.0,0.96875,0.938125,25600000
24,CrackIVF,16,368,16,100,100,10,42,99999,8494.715267966967,32.52155499649234,1.5259220090229064,30.995632987469435,0.0,0.000400003045797348,0.0,0.0,0.0,0.0,1.5159060130827129,1,1.0,0.91875,0.895625,25600000
25,CrackIVF,16,384,16,100,100,10,42,99999,8528.832903975854,34.11763600888662,2.1155700087547302,32.00206600013189,0.0,0.00023999018594622612,0.0,0.0,0.0,0.0,2.106369996909052,1,0.875,0.95625,0.955,25600000
26,CrackIVF,16,400,16,100,100,10,42,99999,8562.283514998853,33.45061102299951,1.524401013739407,31.926210009260103,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.5148009988479316,1,0.875,0.94375,0.930625,25600000
27,CrackIVF,16,416,16,100,100,10,42,99999,8594.720414024778,32.436899025924504,1.5375380171462893,30.899361008778214,0.0,0.00041601015254855156,0.0,0.0,0.0,0.0,1.5272980090230703,1,0.875,0.94375,0.92625,25600000
28,CrackIVF,16,432,16,100,100,10,42,99999,8629.132931033382,34.41251700860448,1.9132180023007095,32.49929900630377,0.0,0.0003360037226229906,0.0,0.0,0.0,0.0,1.9038260215893388,1,0.9375,0.95625,0.9325,25600000
29,CrackIVF,16,448,16,100,100,10,42,99999,8664.702570007648,35.56963897426613,1.550257991766557,34.01938098249957,0.0,0.00020800507627427578,0.0,0.0,0.0,0.0,1.539681979920715,1,1.0,0.9625,0.94625,25600000
30,CrackIVF,16,464,16,100,100,10,42,99999,8698.346926015802,33.64435600815341,1.5559530002065003,32.08840300794691,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.5458890120498836,1,0.9375,0.95,0.94,25600000
31,CrackIVF,16,480,16,100,100,10,42,99999,8732.128802017542,33.781876001739874,2.1509619837161154,31.63091401802376,0.0,0.0003839959390461445,0.0,0.0,0.0,0.0,2.136641996912658,1,1.0,0.925,0.926875,25600000
32,CrackIVF,16,496,16,100,100,10,42,99999,8766.08627900714,33.957476989598945,1.5303859836421907,32.427091005956754,0.0,0.0004479952622205019,0.0,0.0,0.0,0.0,1.516802003607154,1,1.0,0.98125,0.96,25600000
33,CrackIVF,16,512,16,100,100,10,42,99999,8800.253467983566,34.16718897642568,1.6713459917809814,32.495842984644696,0.0,0.00036798883229494095,0.0,0.0,0.0,0.0,1.6552499728277326,1,0.875,0.93125,0.908125,25600000
34,CrackIVF,16,528,16,100,100,10,42,99999,8832.042446971172,31.788978987606242,1.548865984659642,30.2401130029466,0.0,0.00023999018594622612,0.0,0.0,0.0,0.0,1.5359059907495975,1,0.9375,0.925,0.899375,25600000
35,CrackIVF,16,544,16,100,100,10,42,99999,8865.801794978324,33.75934800715186,1.7206740158144385,32.03867399133742,0.0,0.00046400236897170544,0.0,0.0,0.0,0.0,1.7109300242736936,1,0.9375,0.9375,0.905,25600000
